index,identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
13704,-4798804619490115529,user,Afrique du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,za
13705,3486578623215005928,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13706,725734993914787359,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,503,3201,106.7,8.89,fr
13707,5068560242148556331,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,28,3201,106.7,8.89,fr
13708,-2070027381727322157,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13709,1256626044062285202,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13710,3938332305497282124,user,Kazakhstan,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,kz
13711,3770711224238947453,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,705,3201,106.7,8.89,de
13712,8487456936861213304,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,646,3201,106.7,8.89,fr
13713,-370674536810217506,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,544,3201,106.7,8.89,de
13714,-3163659527700183343,user,Autriche,de,9,12,6,0,0,0.0,385,11,F,2,mrs,False,False,False,False,11,3201,106.7,8.89,at
13715,-8176312247487619782,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13716,8675516879726348098,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,705,3201,106.7,8.89,fr
13717,-3608701288041135223,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,507,3201,106.7,8.89,fr
13718,6825953914991036164,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13719,-8274337085531742403,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13720,6594271376001639271,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13721,1232761393682105347,user,Royaume-Uni,en,3,8,2,0,0,0.0,2,0,M,1,mr,True,False,True,True,622,3201,106.7,8.89,gb
13722,-5685166344405733316,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ie
13723,3130053651948525972,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,de
13724,-4333301109062125863,user,Espagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13725,-8143017874785822162,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,654,3201,106.7,8.89,fr
13726,-7156877941409346002,user,Royaume-Uni,en,3,8,5,0,0,0.0,0,1,F,2,mrs,False,False,False,True,160,3201,106.7,8.89,gb
13727,365220937595971632,user,Etats-Unis,en,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,244,3201,106.7,8.89,us
13728,8886388916603721076,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13729,-3775461134477323280,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13730,8951836509196797129,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13731,7799376938969023947,user,Pays-Bas,en,7,8,0,2,4,75.0,1,0,F,2,mrs,True,False,True,True,11,3201,106.7,8.89,nl
13732,-5170370450850822993,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,429,3201,106.7,8.89,hk
13733,-1888517013316253654,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,it
13734,8558572119095065382,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ie
13735,-8381890591457075132,user,Portugal,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,pt
13736,2492227502773804022,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13737,2206579623671357916,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13738,-5795664560030885569,user,France,fr,3,8,29,0,0,0.0,1,2,F,2,mrs,True,True,False,True,14,3201,106.7,8.89,fr
13739,-7184751168870739817,user,Royaume-Uni,en,3,8,49,0,0,0.0,31,1,F,2,mrs,False,False,False,True,253,3201,106.7,8.89,gb
13740,-3570086213836521167,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13741,4572237290420717960,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,au
13742,4545811614077030050,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13743,-4328502687382940289,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13744,-3101013097936057948,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13745,-7279597432108876993,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,hk
13746,-8635697603847793066,user,Espagne,es,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13747,-9129413463710579570,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13748,919784061946037454,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,gb
13749,6255932877381822352,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,661,3201,106.7,8.89,gb
13750,-6266028395896539628,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13751,-4967451897217790031,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ie
13752,-1435481176646972932,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13753,-4266928830681048671,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13754,-392266107497988748,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,429,3201,106.7,8.89,fr
13755,-2324714282351646006,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,se
13756,-4204922840397267772,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13757,-2928675203476040140,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13758,4965191688690607495,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,705,3201,106.7,8.89,fr
13759,-161692356569036585,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13760,-7228706083319106615,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,419,3201,106.7,8.89,it
13761,7609715023139346139,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,703,3201,106.7,8.89,fr
13762,-862324223714612093,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,de
13763,-639503729055897565,user,Etats-Unis,en,3,8,2,0,0,0.0,0,1,F,2,mrs,True,False,True,True,662,3201,106.7,8.89,us
13764,-4873998772820079437,user,Corée du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,581,3201,106.7,8.89,kr
13765,-6725603566754355853,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fi
13766,-8725907351301143509,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13767,-770321172955405598,user,Royaume-Uni,en,5,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,686,3201,106.7,8.89,gb
13768,5648437261686004384,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13769,1935136983659528049,user,Royaume-Uni,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,571,3201,106.7,8.89,gb
13770,-2220885579504991880,user,France,fr,3,8,0,0,0,0.0,8,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13771,8177303874617497992,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13772,7914107968874182368,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13773,-3318188414597227126,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13774,942426331086820242,user,Émirats arabes unis,en,8,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,False,242,3201,106.7,8.89,ae
13775,5502276133786316702,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13776,-1060481679578396793,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,34,3201,106.7,8.89,gb
13777,-6184929557711343088,user,Espagne,es,96,0,3,0,50,96.0,214,32,F,2,mrs,True,False,True,False,13,3201,106.7,8.89,es
13778,-6760254017894677105,user,Pays-Bas,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,666,3201,106.7,8.89,nl
13779,6327902911259982791,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,us
13780,-3743892175885232860,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13781,-1358875419776846753,user,Russie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ru
13782,443360178277599022,user,Russie,en,3,8,3,0,0,0.0,11,0,F,2,mrs,True,False,True,True,90,3201,106.7,8.89,ru
13783,118813958206067013,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13784,9176231882912435850,user,Suisse,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,ch
13785,5002246875329535376,user,France,en,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,370,3201,106.7,8.89,fr
13786,-5307154896198660378,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ie
13787,-3765394221576905499,user,Russie,en,17,9,6,0,0,0.0,2,0,F,2,mrs,True,False,True,False,530,3201,106.7,8.89,ru
13788,6483458010585067832,user,Estonie,en,5,8,1,0,0,0.0,1,2,F,2,mrs,False,False,False,True,403,3201,106.7,8.89,ee
13789,-1798007053106594362,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13790,-6030330408718765981,user,Italie,it,3,8,11,0,0,0.0,0,0,F,2,mrs,True,False,True,True,367,3201,106.7,8.89,it
13791,-3297158192049498876,user,France,fr,4,8,0,0,0,0.0,5,3,M,1,mr,False,False,False,True,342,3201,106.7,8.89,fr
13792,-7981906370480358506,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,be
13793,-2505501741896133451,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13794,1158255619540921730,user,Suisse,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ch
13795,-3567034655173486726,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,au
13796,8466216590794761370,user,Espagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,407,3201,106.7,8.89,es
13797,-1085003424881089073,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13798,-5420728194787947671,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13799,5384128722237418780,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13800,-3427728186325358098,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,594,3201,106.7,8.89,gb
13801,8895610986335586369,user,Allemagne,de,12,8,1,1,14,92.0,0,0,F,2,mrs,False,False,False,True,222,3201,106.7,8.89,de
13802,3676250370559038840,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,639,3201,106.7,8.89,us
13803,7756953361874324963,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,gb
13804,3498007179141597431,user,Croatie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,hr
13805,-3145114458371307526,user,France,fr,4,10,3,0,0,0.0,4,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13806,-617985123489035923,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13807,-5850052832250290555,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13808,3151060916554174734,user,France,fr,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,361,3201,106.7,8.89,fr
13809,2089092195273130206,user,Italie,it,3,8,3,0,0,0.0,0,0,M,1,mr,True,False,True,True,618,3201,106.7,8.89,it
13810,-3491259092506278331,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,642,3201,106.7,8.89,fr
13811,576616176149538959,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,de
13812,5459434963077986703,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13813,-6107757079271015037,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,604,3201,106.7,8.89,fr
13814,-4943114218138544775,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ie
13815,4605381935076614998,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,680,3201,106.7,8.89,gb
13816,4400638092181801938,user,Italie,it,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,574,3201,106.7,8.89,it
13817,4690776990975209881,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13818,4848673942532443266,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,683,3201,106.7,8.89,it
13819,-8715435584267827487,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13820,6529845023059383494,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,603,3201,106.7,8.89,us
13821,-1854988686174429573,user,Australie,en,6,8,541,0,0,0.0,1,1,F,2,mrs,True,False,True,True,12,3201,106.7,8.89,au
13822,-7852865706447714641,user,Congo,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,cg
13823,-715490701171919787,user,Canada,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,373,3201,106.7,8.89,ca
13824,7102850399060680741,user,Etats-Unis,en,3,8,2,0,0,0.0,3,0,F,2,mrs,False,False,False,True,486,3201,106.7,8.89,us
13825,-770557398051255225,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,640,3201,106.7,8.89,us
13826,911436163787485989,user,Russie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ru
13827,-1253450889507504490,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,36,3201,106.7,8.89,it
13828,-8526652793916500504,user,Irlande,en,5,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,False,92,3201,106.7,8.89,ie
13829,-2786672839633885910,user,Ukraine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ua
13830,4093014503189266970,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,568,3201,106.7,8.89,us
13831,6965272265618945274,user,Royaume-Uni,en,4,9,3,0,0,0.0,9,0,F,2,mrs,False,False,False,True,407,3201,106.7,8.89,gb
13832,-7665573740641088436,user,Espagne,es,3,8,1,0,0,0.0,3,0,F,2,mrs,False,False,False,True,221,3201,106.7,8.89,es
13833,5264283446246040110,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,522,3201,106.7,8.89,fr
13834,5443292678483206771,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13835,-1963619486993337953,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13836,-3488455356791395576,user,France,fr,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13837,1066800025240288246,user,Royaume-Uni,en,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,282,3201,106.7,8.89,gb
13838,7661711547662148596,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13839,5094228943027606785,user,Autriche,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,at
13840,495929258104941497,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13841,1971681266059421168,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,547,3201,106.7,8.89,us
13842,5565224926692910535,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13843,9222181004686973430,user,Etats-Unis,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13844,-820122632427772656,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13845,-7595014968641903038,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13846,-7140079177129465555,user,Indonésie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,id
13847,5276157085899228457,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13848,-3204322095754625900,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13849,5792599348325146538,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13850,-6305063591800285314,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13851,7161259509194325588,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13852,231642804369827232,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13853,-1739220781707946431,user,Etats-Unis,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,13,3201,106.7,8.89,us
13854,4428987959929139875,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13855,675912084322845374,user,Italie,it,13,8,2,3,1,0.0,0,0,M,1,mr,True,False,True,False,17,3201,106.7,8.89,it
13856,-8619572294207074204,user,Danemark,en,3,8,16,0,0,0.0,22,1,F,2,mrs,False,False,False,True,122,3201,106.7,8.89,dk
13857,-7177123600839310410,user,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,340,3201,106.7,8.89,it
13858,7834059778628150737,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,529,3201,106.7,8.89,fr
13859,6055903961574486296,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13860,-7529897648890837848,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13861,1692695393994628099,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13862,-6047791171417664114,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13863,8915426765149191744,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13864,1171325894840843779,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,704,3201,106.7,8.89,fr
13865,-6533679823056034923,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ie
13866,-9073660108268352142,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13867,-5174241246811904054,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13868,-6044075210860685705,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3201,106.7,8.89,fr
13869,1723019359426807637,user,Australie,en,3,8,8,0,0,0.0,2,0,F,2,mrs,True,False,True,True,386,3201,106.7,8.89,au
13870,863474197974064938,user,France,fr,6,9,2,0,0,0.0,0,1,F,2,mrs,True,False,True,True,700,3201,106.7,8.89,fr
13871,-2273940127557251593,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13872,-5026215447699298503,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,581,3201,106.7,8.89,gb
13873,8305953344997076102,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13874,-8446440069959723084,user,Royaume-Uni,en,3,8,1,0,0,0.0,4,1,F,2,mrs,False,False,False,True,19,3201,106.7,8.89,gb
13875,-5308977158594530017,user,Suisse,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,ch
13876,-3208403862065110800,user,Italie,it,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13877,-5674545756702964372,user,Italie,it,15,11,1,0,0,0.0,6,2,F,2,mrs,False,False,False,False,245,3201,106.7,8.89,it
13878,4921590596618084233,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13879,-5505048220336522107,user,Grèce,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,538,3201,106.7,8.89,gr
13880,-2551296435036982314,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,704,3201,106.7,8.89,be
13881,-577054360741867346,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fi
13882,-3872804932878949889,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13883,-4648912312109580001,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13884,-9203560344431978749,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13885,7269441045753362488,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,us
13886,8323070142124419620,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3201,106.7,8.89,fr
13887,8646933839947980547,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13888,-5549689328841266891,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13889,-5361107351082152252,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,646,3201,106.7,8.89,ie
13890,2586291712389015444,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13891,-749742435301249883,user,Royaume-Uni,en,4,8,246,0,0,0.0,87,1,F,2,mrs,True,True,False,True,25,3201,106.7,8.89,gb
13892,9217279825587809126,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,705,3201,106.7,8.89,gb
13893,-1444985846781354315,user,Espagne,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,es
13894,5633937473434800425,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,700,3201,106.7,8.89,gb
13895,1032461954610453868,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,fr
13896,3135659022690750161,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3201,106.7,8.89,fr
13897,-6860441411872635610,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,it
13898,6788512129099529475,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,705,3201,106.7,8.89,fr
13899,-8184955829688318784,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3201,106.7,8.89,gb
13900,574327873281855758,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,705,3201,106.7,8.89,fr
